customer_id,product purchased,complaints,money spent
7341,58,88,15
7342,27,88,69
7343,59,93,14
7344,35,93,90
7345,37,97,32
7346,32,97,86
7347,46,98,15
7348,29,98,88
7349,41,99,39
7350,30,99,97
7351,54,101,24
7352,28,101,68
7353,41,103,17
7354,36,103,85
7355,34,103,23
7356,32,103,69
7357,33,113,8
7358,38,113,91
7359,47,120,16
7360,35,120,79
7361,45,126,28
7362,32,126,74
7363,32,137,18
7364,19,15,39
7365,21,15,81
7366,20,16,6
7367,23,16,77
7368,31,17,40
7369,22,17,76
7370,35,18,6
7371,23,18,94
7372,64,19,3
7373,30,19,72
7374,67,19,14
7375,35,19,99
7376,58,20,15
7377,24,20,77
7378,37,20,13
7379,22,20,79
7380,35,21,35
7381,20,21,66
7382,52,23,29
7383,35,23,98
7384,35,24,35
7385,25,24,73
7386,46,25,5
7387,31,25,73
7388,54,28,14
7389,29,28,82
7390,45,28,32
7391,35,28,61
7392,40,29,31
7393,23,29,87
7394,60,30,4
7395,21,30,73
7396,53,33,4
7397,18,33,92
7398,49,33,14
7399,21,33,81
7400,42,34,17
7401,30,34,73
7402,36,37,26
7403,20,37,75
7404,65,38,35
7405,24,38,92
7406,48,39,36
7407,31,39,61
7408,49,39,28
7409,24,39,65
7410,50,40,55
7411,27,40,47
7412,29,40,42
7413,31,40,42
7414,49,42,52
7415,33,42,60
7416,31,43,54
7417,59,43,60
7418,50,43,45
7419,47,43,41
7420,51,44,50
7421,69,44,46
7422,27,46,51
7423,53,46,46
7424,70,46,56
7425,19,46,55
7426,67,47,52
7427,54,47,59
7428,63,48,51
7429,18,48,59
7430,43,48,50
7431,68,48,48
7432,19,48,59
7433,32,48,47
7434,70,49,55
7435,47,49,42
7436,60,50,49
7437,60,50,56
7438,59,54,47
7439,26,54,54
7440,45,54,53
7441,40,54,48
7442,23,54,52
7443,49,54,42
7444,57,54,51
7445,38,54,55
7446,67,54,41
7447,46,54,44
7448,21,54,57
7449,48,54,46
7450,55,57,58
7451,22,57,55
7452,34,58,60
7453,50,58,46
7454,68,59,55
7455,18,59,41
7456,48,60,49
7457,40,60,40
7458,32,60,42
7459,24,60,52
7460,47,60,47
7461,27,60,50
7462,48,61,42
7463,20,61,49
7464,23,62,41
7465,49,62,48
7466,67,62,59
7467,26,62,55
7468,49,62,56
7469,21,62,42
7470,66,63,50
7471,54,63,46
7472,68,63,43
7473,66,63,48
7474,65,63,52
7475,19,63,54
7476,38,64,42
7477,19,64,46
7478,18,65,48
7479,19,65,50
7480,63,65,43
7481,49,65,59
7482,51,67,43
7483,50,67,57
7484,27,67,56
7485,38,67,40
7486,40,69,58
7487,39,69,91
7488,23,70,29
7489,31,70,77
7490,43,71,35
7491,40,71,95
7492,59,71,11
7493,38,71,75
7494,47,71,9
7495,39,71,75
7496,25,72,34
7497,31,72,71
7498,20,73,5
7499,29,73,88
7500,44,73,7
7501,32,73,73
7502,19,74,10
7503,35,74,72
7504,57,75,5
7505,32,75,93
7506,28,76,40
7507,32,76,87
7508,25,77,12
7509,28,77,97
7510,48,77,36
7511,32,77,74
7512,34,78,22
7513,34,78,90
7514,43,78,17
7515,39,78,88
7516,44,78,20
7517,38,78,76
7518,47,78,16
7519,27,78,89
7520,37,78,1
7521,30,78,78
7522,34,78,1
7523,30,78,73
7524,56,79,35
7525,29,79,83
7526,19,81,5
7527,31,81,93
7528,50,85,26
7529,36,85,75
7530,42,86,20
7531,33,86,95
7532,36,87,27
7533,32,87,63
7534,40,87,13
7535,28,87,75
7536,36,87,10
7537,36,87,92
7538,52,88,13
7539,30,88,86
7540,58,88,15
7541,27,88,69
7542,59,93,14
7543,35,93,90
7544,37,97,32
7545,32,97,86
7546,46,98,15
7547,29,98,88
7548,41,99,39
7549,30,99,97
7550,54,101,24
7551,28,101,68
7552,41,103,17
7553,36,103,85
7554,34,103,23
7555,32,103,69
7556,33,113,8
7557,38,113,91
7558,47,120,16
7559,35,120,79
7560,45,126,28
7561,32,126,74
7562,32,137,18
7563,19,15,39
7564,21,15,81
7565,20,16,6
7566,23,16,77
7567,31,17,40
7568,22,17,76
7569,35,18,6
7570,23,18,94
7571,64,19,3
7572,30,19,72
7573,67,19,14
7574,35,19,99
7575,58,20,15
7576,24,20,77
7577,37,20,13
7578,22,20,79
7579,35,21,35
7580,20,21,66
7581,52,23,29
7582,35,23,98
7583,35,24,35
7584,25,24,73
7585,46,25,5
7586,31,25,73
7587,54,28,14
7588,29,28,82
7589,45,28,32
7590,35,28,61
7591,40,29,31
7592,23,29,87
7593,60,30,4
7594,21,30,73
7595,53,33,4
7596,18,33,92
7597,49,33,14
7598,21,33,81
7599,42,34,17
7600,30,34,73
7601,36,37,26
7602,20,37,75
7603,65,38,35
7604,24,38,92
7605,48,39,36
7606,31,39,61
7607,49,39,28
7608,24,39,65
7609,50,40,55
7610,27,40,47
7611,29,40,42
7612,31,40,42
7613,49,42,52
7614,33,42,60
7615,31,43,54
7616,59,43,60
7617,50,43,45
7618,47,43,41
7619,51,44,50
7620,69,44,46
7621,27,46,51
7622,53,46,46
7623,70,46,56
7624,19,46,55
7625,67,47,52
7626,54,47,59
7627,63,48,51
7628,18,48,59
7629,43,48,50
7630,68,48,48
7631,19,48,59
7632,32,48,47
7633,70,49,55
7634,47,49,42
7635,60,50,49
7636,60,50,56
7637,59,54,47
7638,26,54,54
7639,45,54,53
7640,40,54,48
7641,23,54,52
7642,49,54,42
7643,57,54,51
7644,38,54,55
7645,67,54,41
7646,46,54,44
7647,21,54,57
7648,48,54,46
7649,55,57,58
7650,22,57,55
7651,34,58,60
7652,50,58,46
7653,68,59,55
7654,18,59,41
7655,48,60,49
7656,40,60,40
7657,32,60,42
7658,24,60,52
7659,47,60,47
7660,27,60,50
7661,48,61,42
7662,20,61,49
7663,23,62,41
7664,49,62,48
7665,67,62,59
7666,26,62,55
7667,49,62,56
7668,21,62,42
7669,66,63,50
7670,54,63,46
7671,68,63,43
7672,66,63,48
7673,65,63,52
7674,19,63,54
7675,38,64,42
7676,19,64,46
7677,18,65,48
7678,19,65,50
7679,63,65,43
7680,49,65,59
7681,51,67,43
7682,50,67,57
7683,27,67,56
7684,38,67,40
7685,40,69,58
7686,39,69,91
7687,23,70,29
7688,31,70,77
7689,43,71,35
7690,40,71,95
7691,59,71,11
7692,38,71,75
7693,47,71,9
7694,39,71,75
7695,25,72,34
7696,31,72,71
7697,20,73,5
7698,29,73,88
7699,44,73,7
7700,32,73,73
7701,19,74,10
7702,35,74,72
7703,57,75,5
7704,32,75,93
7705,28,76,40
7706,32,76,87
7707,25,77,12
7708,28,77,97
7709,48,77,36
7710,32,77,74
7711,34,78,22
7712,34,78,90
7713,43,78,17
7714,39,78,88
7715,44,78,20
7716,38,78,76
7717,47,78,16
7718,27,78,89
7719,37,78,1
7720,30,78,78
7721,34,78,1
7722,30,78,73
7723,56,79,35
7724,29,79,83
7725,19,81,5
7726,31,81,93
7727,50,85,26
7728,36,85,75
7729,42,86,20
7730,33,86,95
7731,36,87,27
7732,32,87,63
7733,40,87,13
7734,28,87,75
7735,36,87,10
7736,36,87,92
7737,52,88,13
7738,30,88,86
7739,58,88,15
7740,27,88,69
7741,59,93,14
7742,35,93,90
7743,37,97,32
7744,32,97,86
7745,46,98,15
7746,29,98,88
7747,41,99,39
7748,30,99,97
7749,54,101,24
7750,28,101,68
7751,41,103,17
7752,36,103,85
7753,34,103,23
7754,32,103,69
7755,33,113,8
7756,38,113,91
7757,47,120,16
7758,35,120,79
7759,45,126,28
7760,32,126,74
7761,32,137,18
7762,19,15,39
7763,21,15,81
7764,20,16,6
7765,23,16,77
7766,31,17,40
7767,22,17,76
7768,35,18,6
7769,23,18,94
7770,64,19,3
7771,30,19,72
7772,67,19,14
7773,35,19,99
7774,58,20,15
7775,24,20,77
7776,37,20,13
7777,22,20,79
7778,35,21,35
7779,20,21,66
7780,52,23,29
7781,35,23,98
7782,35,24,35
7783,25,24,73
7784,46,25,5
7785,31,25,73
7786,54,28,14
7787,29,28,82
7788,45,28,32
7789,35,28,61
7790,40,29,31
7791,23,29,87
7792,60,30,4
7793,21,30,73
7794,53,33,4
7795,18,33,92
7796,49,33,14
7797,21,33,81
7798,42,34,17
7799,30,34,73
7800,36,37,26
7801,20,37,75
7802,65,38,35
7803,24,38,92
7804,48,39,36
7805,31,39,61
7806,49,39,28
7807,24,39,65
7808,50,40,55
7809,27,40,47
7810,29,40,42
7811,31,40,42
7812,49,42,52
7813,33,42,60
7814,31,43,54
7815,59,43,60
7816,50,43,45
7817,47,43,41
7818,51,44,50
7819,69,44,46
7820,27,46,51
7821,53,46,46
7822,70,46,56
7823,19,46,55
7824,67,47,52
7825,54,47,59
7826,63,48,51
7827,18,48,59
7828,43,48,50
7829,68,48,48
7830,19,48,59
7831,32,48,47
7832,70,49,55
7833,47,49,42
7834,60,50,49
7835,60,50,56
7836,59,54,47
7837,26,54,54
7838,45,54,53
7839,40,54,48
7840,23,54,52
7841,49,54,42
7842,57,54,51
7843,38,54,55
7844,67,54,41
7845,46,54,44
7846,21,54,57
7847,48,54,46
7848,55,57,58
7849,22,57,55
7850,34,58,60
7851,50,58,46
7852,68,59,55
7853,18,59,41
7854,48,60,49
7855,40,60,40
7856,32,60,42
7857,24,60,52
7858,47,60,47
7859,27,60,50
7860,48,61,42
7861,20,61,49
7862,23,62,41
7863,49,62,48
7864,67,62,59
7865,26,62,55
7866,49,62,56
7867,21,62,42
7868,66,63,50
7869,54,63,46
7870,68,63,43
7871,66,63,48
7872,65,63,52
7873,19,63,54
7874,38,64,42
7875,19,64,46
7876,18,65,48
7877,19,65,50
7878,63,65,43
7879,49,65,59
7880,51,67,43
7881,50,67,57
7882,27,67,56
7883,38,67,40
7884,40,69,58
7885,39,69,91
7886,23,70,29
7887,31,70,77
7888,43,71,35
7889,40,71,95
7890,59,71,11
7891,38,71,75
7892,47,71,9
7893,39,71,75
7894,25,72,34
7895,31,72,71
7896,20,73,5
7897,29,73,88
7898,44,73,7
7899,32,73,73
7900,19,74,10
7901,35,74,72
7902,57,75,5
7903,32,75,93
7904,28,76,40
7905,32,76,87
7906,25,77,12
7907,28,77,97
7908,48,77,36
7909,32,77,74
7910,34,78,22
7911,34,78,90
7912,43,78,17
7913,39,78,88
7914,44,78,20
7915,38,78,76
7916,47,78,16
7917,27,78,89
7918,37,78,1
7919,30,78,78
7920,34,78,1
7921,30,78,73
7922,56,79,35
7923,29,79,83
7924,19,81,5
7925,31,81,93
7926,50,85,26
7927,36,85,75
7928,42,86,20
7929,33,86,95
7930,36,87,27
7931,32,87,63
7932,40,87,13
7933,28,87,75
7934,36,87,10
7935,36,87,92
7936,52,88,13
7937,30,88,86
7938,58,88,15
7939,27,88,69
7940,59,93,14
7941,35,93,90
7942,37,97,32
7943,32,97,86
7944,46,98,15
7945,29,98,88
7946,41,99,39
7947,30,99,97
7948,54,101,24
7949,28,101,68
7950,41,103,17
7951,36,103,85
7952,34,103,23
7953,32,103,69
7954,33,113,8
7955,38,113,91
7956,47,120,16
7957,35,120,79
7958,45,126,28
7959,32,126,74
7960,32,137,18
7961,19,15,39
7962,21,15,81
7963,20,16,6
7964,23,16,77
7965,31,17,40
7966,22,17,76
7967,35,18,6
7968,23,18,94
7969,64,19,3
7970,30,19,72
7971,67,19,14
7972,35,19,99
7973,58,20,15
7974,24,20,77
7975,37,20,13
7976,22,20,79
7977,35,21,35
7978,20,21,66
7979,52,23,29
7980,35,23,98
7981,35,24,35
7982,25,24,73
7983,46,25,5
7984,31,25,73
7985,54,28,14
7986,29,28,82
7987,45,28,32
7988,35,28,61
7989,40,29,31
7990,23,29,87
7991,60,30,4
7992,21,30,73
7993,53,33,4
7994,18,33,92
7995,49,33,14
7996,21,33,81
7997,42,34,17
7998,30,34,73
7999,36,37,26
8000,20,37,75
8001,65,38,35
8002,24,38,92
8003,48,39,36
8004,31,39,61
8005,49,39,28
8006,24,39,65
8007,50,40,55
8008,27,40,47
8009,29,40,42
8010,31,40,42
8011,49,42,52
8012,33,42,60
8013,31,43,54
8014,59,43,60
8015,50,43,45
8016,47,43,41
8017,51,44,50
8018,69,44,46
8019,27,46,51
8020,53,46,46
8021,70,46,56
8022,19,46,55
8023,67,47,52
8024,54,47,59
8025,63,48,51
8026,18,48,59
8027,43,48,50
8028,68,48,48
8029,19,48,59
8030,32,48,47
8031,70,49,55
8032,47,49,42
8033,60,50,49
8034,60,50,56
8035,59,54,47
8036,26,54,54
8037,45,54,53
8038,40,54,48
8039,23,54,52
8040,49,54,42
8041,57,54,51
8042,38,54,55
8043,67,54,41
8044,46,54,44
8045,21,54,57
8046,48,54,46
8047,55,57,58
8048,22,57,55
8049,34,58,60
8050,50,58,46
8051,68,59,55
8052,18,59,41
8053,48,60,49
8054,40,60,40
8055,32,60,42
8056,24,60,52
8057,47,60,47
8058,27,60,50
8059,48,61,42
8060,20,61,49
8061,23,62,41
8062,49,62,48
8063,67,62,59
8064,26,62,55
8065,49,62,56
8066,21,62,42
8067,66,63,50
8068,54,63,46
8069,68,63,43
8070,66,63,48
8071,65,63,52
8072,19,63,54
8073,38,64,42
8074,19,64,46
8075,18,65,48
8076,19,65,50
8077,63,65,43
8078,49,65,59
8079,51,67,43
8080,50,67,57
8081,27,67,56
8082,38,67,40
8083,40,69,58
8084,39,69,91
8085,23,70,29
8086,31,70,77
8087,43,71,35
8088,40,71,95
8089,59,71,11
8090,38,71,75
8091,47,71,9
8092,39,71,75
8093,25,72,34
8094,31,72,71
8095,20,73,5
8096,29,73,88
8097,44,73,7
8098,32,73,73
8099,19,74,10
8100,35,74,72
8101,57,75,5
8102,32,75,93
8103,28,76,40
8104,32,76,87
8105,25,77,12
8106,28,77,97
8107,48,77,36
8108,32,77,74
8109,34,78,22
8110,34,78,90
8111,43,78,17
8112,39,78,88
8113,44,78,20
8114,38,78,76
8115,47,78,16
8116,27,78,89
8117,37,78,1
8118,30,78,78
8119,34,78,1
8120,30,78,73
8121,56,79,35
8122,29,79,83
8123,19,81,5
8124,31,81,93
8125,50,85,26
8126,36,85,75
8127,42,86,20
8128,33,86,95
8129,36,87,27
8130,32,87,63
8131,40,87,13
8132,28,87,75
8133,36,87,10
8134,36,87,92
8135,52,88,13
8136,30,88,86
8137,58,88,15
8138,27,88,69
8139,59,93,14
8140,35,93,90
8141,37,97,32
8142,32,97,86
8143,46,98,15
8144,29,98,88
8145,41,99,39
8146,30,99,97
8147,54,101,24
8148,28,101,68
8149,41,103,17
8150,36,103,85
8151,34,103,23
8152,32,103,69
8153,33,113,8
8154,38,113,91
8155,47,120,16
8156,35,120,79
8157,45,126,28
8158,32,126,74
8159,32,137,18
8160,19,15,39
8161,21,15,81
8162,20,16,6
8163,23,16,77
8164,31,17,40
8165,22,17,76
8166,35,18,6
8167,23,18,94
8168,64,19,3
8169,30,19,72
8170,67,19,14
8171,35,19,99
8172,58,20,15
8173,24,20,77
8174,37,20,13
8175,22,20,79
8176,35,21,35
8177,20,21,66
8178,52,23,29
8179,35,23,98
8180,35,24,35
8181,25,24,73
8182,46,25,5
8183,31,25,73
8184,54,28,14
8185,29,28,82
8186,45,28,32
8187,35,28,61
8188,40,29,31
8189,23,29,87
8190,60,30,4
8191,21,30,73
8192,53,33,4
8193,18,33,92
8194,49,33,14
8195,21,33,81
8196,42,34,17
8197,30,34,73
8198,36,37,26
8199,20,37,75
8200,65,38,35
8201,24,38,92
8202,48,39,36
8203,31,39,61
8204,49,39,28
8205,24,39,65
8206,50,40,55
8207,27,40,47
8208,29,40,42
8209,31,40,42
8210,49,42,52
8211,33,42,60
8212,31,43,54
8213,59,43,60
8214,50,43,45
8215,47,43,41
8216,51,44,50
8217,69,44,46
8218,27,46,51
8219,53,46,46
8220,70,46,56
8221,19,46,55
8222,67,47,52
8223,54,47,59
8224,63,48,51
8225,18,48,59
8226,43,48,50
8227,68,48,48
8228,19,48,59
8229,32,48,47
8230,70,49,55
8231,47,49,42
8232,60,50,49
8233,60,50,56
8234,59,54,47
8235,26,54,54
8236,45,54,53
8237,40,54,48
8238,23,54,52
8239,49,54,42
8240,57,54,51
8241,38,54,55
8242,67,54,41
8243,46,54,44
8244,21,54,57
8245,48,54,46
8246,55,57,58
8247,22,57,55
8248,34,58,60
8249,50,58,46
8250,68,59,55
8251,18,59,41
8252,48,60,49
8253,40,60,40
8254,32,60,42
8255,24,60,52
8256,47,60,47
8257,27,60,50
8258,48,61,42
8259,20,61,49
8260,23,62,41
8261,49,62,48
8262,67,62,59
8263,26,62,55
8264,49,62,56
8265,21,62,42
8266,66,63,50
8267,54,63,46
8268,68,63,43
8269,66,63,48
8270,65,63,52
8271,19,63,54
8272,38,64,42
8273,19,64,46
8274,18,65,48
8275,19,65,50
8276,63,65,43
8277,49,65,59
8278,51,67,43
8279,50,67,57
8280,27,67,56
8281,38,67,40
8282,40,69,58
8283,39,69,91
8284,23,70,29
8285,31,70,77
8286,43,71,35
8287,40,71,95
8288,59,71,11
8289,38,71,75
8290,47,71,9
8291,39,71,75
8292,25,72,34
8293,31,72,71
8294,20,73,5
8295,29,73,88
8296,44,73,7
8297,32,73,73
8298,19,74,10
8299,35,74,72
8300,57,75,5
8301,32,75,93
8302,28,76,40
8303,32,76,87
8304,25,77,12
8305,28,77,97
8306,48,77,36
8307,32,77,74
8308,34,78,22
8309,34,78,90
8310,43,78,17
8311,39,78,88
8312,44,78,20
8313,38,78,76
8314,47,78,16
8315,27,78,89
8316,37,78,1
8317,30,78,78
8318,34,78,1
8319,30,78,73
8320,56,79,35
8321,29,79,83
8322,19,81,5
8323,31,81,93
8324,50,85,26
8325,36,85,75
8326,42,86,20
8327,33,86,95
8328,36,87,27
8329,32,87,63
8330,40,87,13
8331,28,87,75
8332,36,87,10
8333,36,87,92
8334,52,88,13
8335,30,88,86
8336,58,88,15
8337,27,88,69
8338,59,93,14
8339,35,93,90
8340,37,97,32
8341,32,97,86
8342,46,98,15
8343,29,98,88
8344,41,99,39
8345,30,99,97
8346,54,101,24
8347,28,101,68
8348,41,103,17
8349,36,103,85
8350,34,103,23
8351,32,103,69
8352,33,113,8
8353,38,113,91
8354,47,120,16
8355,35,120,79
8356,45,126,28
8357,32,126,74
8358,32,137,18
8359,19,15,39
8360,21,15,81
8361,20,16,6
8362,23,16,77
8363,31,17,40
8364,22,17,76
8365,35,18,6
8366,23,18,94
8367,64,19,3
8368,30,19,72
8369,67,19,14
8370,35,19,99
8371,58,20,15
8372,24,20,77
8373,37,20,13
8374,22,20,79
8375,35,21,35
8376,20,21,66
8377,52,23,29
8378,35,23,98
8379,35,24,35
8380,25,24,73
8381,46,25,5
8382,31,25,73
8383,54,28,14
8384,29,28,82
8385,45,28,32
8386,35,28,61
8387,40,29,31
8388,23,29,87
8389,60,30,4
8390,21,30,73
8391,53,33,4
8392,18,33,92
8393,49,33,14
8394,21,33,81
8395,42,34,17
8396,30,34,73
8397,36,37,26
8398,20,37,75
8399,65,38,35
8400,24,38,92
8401,48,39,36
8402,31,39,61
8403,49,39,28
8404,24,39,65
8405,50,40,55
8406,27,40,47
8407,29,40,42
8408,31,40,42
8409,49,42,52
8410,33,42,60
8411,31,43,54
8412,59,43,60
8413,50,43,45
8414,47,43,41
8415,51,44,50
8416,69,44,46
8417,27,46,51
8418,53,46,46
8419,70,46,56
8420,19,46,55
8421,67,47,52
8422,54,47,59
8423,63,48,51
8424,18,48,59
8425,43,48,50
8426,68,48,48
8427,19,48,59
8428,32,48,47
8429,70,49,55
8430,47,49,42
8431,60,50,49
8432,60,50,56
8433,59,54,47
8434,26,54,54
8435,45,54,53
8436,40,54,48
8437,23,54,52
8438,49,54,42
8439,57,54,51
8440,38,54,55
8441,67,54,41
8442,46,54,44
8443,21,54,57
8444,48,54,46
8445,55,57,58
8446,22,57,55
8447,34,58,60
8448,50,58,46
8449,68,59,55
8450,18,59,41
8451,48,60,49
8452,40,60,40
8453,32,60,42
8454,24,60,52
8455,47,60,47
8456,27,60,50
8457,48,61,42
8458,20,61,49
8459,23,62,41
8460,49,62,48
8461,67,62,59
8462,26,62,55
8463,49,62,56
8464,21,62,42
8465,66,63,50
8466,54,63,46
8467,68,63,43
8468,66,63,48
8469,65,63,52
8470,19,63,54
8471,38,64,42
8472,19,64,46
8473,18,65,48
8474,19,65,50
8475,63,65,43
8476,49,65,59
8477,51,67,43
8478,50,67,57
8479,27,67,56
8480,38,67,40
8481,40,69,58
8482,39,69,91
8483,23,70,29
8484,31,70,77
8485,43,71,35
8486,40,71,95
8487,59,71,11
8488,38,71,75
8489,47,71,9
8490,39,71,75
8491,25,72,34
8492,31,72,71
8493,20,73,5
8494,29,73,88
8495,44,73,7
8496,32,73,73
8497,19,74,10
8498,35,74,72
8499,57,75,5
8500,32,75,93
8501,28,76,40
8502,32,76,87
8503,25,77,12
8504,28,77,97
8505,48,77,36
8506,32,77,74
8507,34,78,22
8508,34,78,90
8509,43,78,17
8510,39,78,88
8511,44,78,20
8512,38,78,76
8513,47,78,16
8514,27,78,89
8515,37,78,1
8516,30,78,78
8517,34,78,1
8518,30,78,73
8519,56,79,35
8520,29,79,83
8521,19,81,5
8522,31,81,93
8523,50,85,26
8524,36,85,75
8525,42,86,20
8526,33,86,95
8527,36,87,27
8528,32,87,63
8529,40,87,13
8530,28,87,75
8531,36,87,10
8532,36,87,92
8533,52,88,13
8534,30,88,86
8535,58,88,15
8536,27,88,69
8537,59,93,14
8538,35,93,90
8539,37,97,32
8540,32,97,86
8541,46,98,15
8542,29,98,88
8543,41,99,39
8544,30,99,97
8545,54,101,24
8546,28,101,68
8547,41,103,17
8548,36,103,85
8549,34,103,23
8550,32,103,69
8551,33,113,8
8552,38,113,91
8553,47,120,16
8554,35,120,79
8555,45,126,28
8556,32,126,74
8557,32,137,18
8558,19,15,39
8559,21,15,81
8560,20,16,6
8561,23,16,77
8562,31,17,40
8563,22,17,76
8564,35,18,6
8565,23,18,94
8566,64,19,3
8567,30,19,72
8568,67,19,14
8569,35,19,99
8570,58,20,15
8571,24,20,77
8572,37,20,13
8573,22,20,79
8574,35,21,35
8575,20,21,66
8576,52,23,29
8577,35,23,98
8578,35,24,35
8579,25,24,73
8580,46,25,5
8581,31,25,73
8582,54,28,14
8583,29,28,82
8584,45,28,32
8585,35,28,61
8586,40,29,31
8587,23,29,87
8588,60,30,4
8589,21,30,73
8590,53,33,4
8591,18,33,92
8592,49,33,14
8593,21,33,81
8594,42,34,17
8595,30,34,73
8596,36,37,26
8597,20,37,75
8598,65,38,35
8599,24,38,92
8600,48,39,36
8601,31,39,61
8602,49,39,28
8603,24,39,65
8604,50,40,55
8605,27,40,47
8606,29,40,42
8607,31,40,42
8608,49,42,52
8609,33,42,60
8610,31,43,54
8611,59,43,60
8612,50,43,45
8613,47,43,41
8614,51,44,50
8615,69,44,46
8616,27,46,51
8617,53,46,46
8618,70,46,56
8619,19,46,55
8620,67,47,52
8621,54,47,59
8622,63,48,51
8623,18,48,59
8624,43,48,50
8625,68,48,48
8626,19,48,59
8627,32,48,47
8628,70,49,55
8629,47,49,42
8630,60,50,49
8631,60,50,56
8632,59,54,47
8633,26,54,54
8634,45,54,53
8635,40,54,48
8636,23,54,52
8637,49,54,42
8638,57,54,51
8639,38,54,55
8640,67,54,41
8641,46,54,44
8642,21,54,57
8643,48,54,46
8644,55,57,58
8645,22,57,55
8646,34,58,60
8647,50,58,46
8648,68,59,55
8649,18,59,41
8650,48,60,49
8651,40,60,40
8652,32,60,42
8653,24,60,52
8654,47,60,47
8655,27,60,50
8656,48,61,42
8657,20,61,49
8658,23,62,41
8659,49,62,48
8660,67,62,59
8661,26,62,55
8662,49,62,56
8663,21,62,42
8664,66,63,50
8665,54,63,46
8666,68,63,43
8667,66,63,48
8668,65,63,52
8669,19,63,54
8670,38,64,42
8671,19,64,46
8672,18,65,48
8673,19,65,50
8674,63,65,43
8675,49,65,59
8676,51,67,43
8677,50,67,57
8678,27,67,56
8679,38,67,40
8680,40,69,58
8681,39,69,91
8682,23,70,29
8683,31,70,77
8684,43,71,35
8685,40,71,95
8686,59,71,11
8687,38,71,75
8688,47,71,9
8689,39,71,75
8690,25,72,34
8691,31,72,71
8692,20,73,5
8693,29,73,88
8694,44,73,7
8695,32,73,73
8696,19,74,10
8697,35,74,72
8698,57,75,5
8699,32,75,93
8700,28,76,40
8701,32,76,87
8702,25,77,12
8703,28,77,97
8704,48,77,36
8705,32,77,74
8706,34,78,22
8707,34,78,90
8708,43,78,17
8709,39,78,88
8710,44,78,20
8711,38,78,76
8712,47,78,16
8713,27,78,89
8714,37,78,1
8715,30,78,78
8716,34,78,1
8717,30,78,73
8718,56,79,35
8719,29,79,83
8720,19,81,5
8721,31,81,93
8722,50,85,26
8723,36,85,75
8724,42,86,20
8725,33,86,95
8726,36,87,27
8727,32,87,63
8728,40,87,13
8729,28,87,75
8730,36,87,10
8731,36,87,92
8732,52,88,13
8733,30,88,86
8734,58,88,15
8735,27,88,69
8736,59,93,14
8737,35,93,90
8738,37,97,32
8739,32,97,86
8740,46,98,15
8741,29,98,88
8742,41,99,39
8743,30,99,97
8744,54,101,24
8745,28,101,68
8746,41,103,17
8747,36,103,85
8748,34,103,23
8749,32,103,69
8750,33,113,8
8751,38,113,91
8752,47,120,16
8753,35,120,79
8754,45,126,28
8755,32,126,74
8756,32,137,18
8757,19,15,39
8758,21,15,81
8759,20,16,6
8760,23,16,77
8761,31,17,40
8762,22,17,76
8763,35,18,6
8764,23,18,94
8765,64,19,3
8766,30,19,72
8767,67,19,14
8768,35,19,99
8769,58,20,15
8770,24,20,77
8771,37,20,13
8772,22,20,79
8773,35,21,35
8774,20,21,66
8775,52,23,29
8776,35,23,98
8777,35,24,35
8778,25,24,73
8779,46,25,5
8780,31,25,73
8781,54,28,14
8782,29,28,82
8783,45,28,32
8784,35,28,61
8785,40,29,31
8786,23,29,87
8787,60,30,4
8788,21,30,73
8789,53,33,4
8790,18,33,92
8791,49,33,14
8792,21,33,81
8793,42,34,17
8794,30,34,73
8795,36,37,26
8796,20,37,75
8797,65,38,35
8798,24,38,92
8799,48,39,36
8800,31,39,61
8801,49,39,28
8802,24,39,65
8803,50,40,55
8804,27,40,47
8805,29,40,42
8806,31,40,42
8807,49,42,52
8808,33,42,60
8809,31,43,54
8810,59,43,60
8811,50,43,45
8812,47,43,41
8813,51,44,50
8814,69,44,46
8815,27,46,51
8816,53,46,46
8817,70,46,56
8818,19,46,55
8819,67,47,52
8820,54,47,59
8821,63,48,51
8822,18,48,59
8823,43,48,50
8824,68,48,48
8825,19,48,59
8826,32,48,47
8827,70,49,55
8828,47,49,42
8829,60,50,49
8830,60,50,56
8831,59,54,47
8832,26,54,54
8833,45,54,53
8834,40,54,48
8835,23,54,52
8836,49,54,42
8837,57,54,51
8838,38,54,55
8839,67,54,41
8840,46,54,44
8841,21,54,57
8842,48,54,46
8843,55,57,58
8844,22,57,55
8845,34,58,60
8846,50,58,46
8847,68,59,55
8848,18,59,41
8849,48,60,49
8850,40,60,40
8851,32,60,42
8852,24,60,52
8853,47,60,47
8854,27,60,50
8855,48,61,42
8856,20,61,49
8857,23,62,41
8858,49,62,48
8859,67,62,59
8860,26,62,55
8861,49,62,56
8862,21,62,42
8863,66,63,50
8864,54,63,46
8865,68,63,43
8866,66,63,48
8867,65,63,52
8868,19,63,54
8869,38,64,42
8870,19,64,46
8871,18,65,48
8872,19,65,50
8873,63,65,43
8874,49,65,59
8875,51,67,43
8876,50,67,57
8877,27,67,56
8878,38,67,40
8879,40,69,58
8880,39,69,91
8881,23,70,29
8882,31,70,77
8883,43,71,35
8884,40,71,95
8885,59,71,11
8886,38,71,75
8887,47,71,9
8888,39,71,75
8889,25,72,34
8890,31,72,71
8891,20,73,5
8892,29,73,88
8893,44,73,7
